pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
2483,2241,cuatro_quesos_s,5,2023-01-05,16:47,9.01,45.05,S,Vegetariana,"tomate, aceituna",Cuatro_quesos
2484,2242,hawaiiana_l,4,2023-03-01,20:20,6.93,27.72,L,Premium,"queso, tomate, aceituna, champiñon, pepperoni",Hawaiiana
2485,2242,napolitana_l,5,2023-01-02,22:17,8.87,44.35,L,Premium,"champiñon, jamon, pepperoni",Napolitana
2486,2243,cuatro_quesos_l,4,2023-02-22,13:33,6.19,24.76,L,Clásica,"queso, pepperoni, jamon, pimiento, tomate",Cuatro_quesos
2487,2243,napolitana_xl,1,2023-02-20,15:59,7.05,7.05,XL,Especial,"champiñon, jamon, queso, tomate, pepperoni",Napolitana
2488,2244,carbonara_l,1,2023-01-16,15:45,12.33,12.33,L,Especial,"tomate, pepperoni, jamon, pimiento, aceituna",Carbonara
2489,2244,hawaiiana_l,4,2023-01-07,13:03,13.93,55.72,L,Especial,"pepperoni, jamon, champiñon, queso",Hawaiiana
2490,2245,margarita_l,3,2023-02-07,15:22,12.1,36.3,L,Clásica,"tomate, queso, champiñon, jamon",Margarita
2491,2245,margarita_xl,2,2023-01-05,15:02,6.64,13.28,XL,Especial,"jamon, pepperoni",Margarita
2492,2246,cuatro_quesos_l,1,2023-02-07,21:14,12.26,12.26,L,Clásica,"queso, aceituna, pimiento, champiñon",Cuatro_quesos
2493,2246,mexicana_xl,3,2023-02-19,16:37,14.39,43.17,XL,Vegetariana,"champiñon, pimiento",Mexicana
2494,2247,cuatro_quesos_m,4,2023-02-21,13:33,8.74,34.96,M,Vegetariana,"pepperoni, champiñon, jamon, pimiento, tomate",Cuatro_quesos
2495,2247,hawaiiana_m,5,2023-01-14,17:11,6.13,30.65,M,Premium,"aceituna, champiñon",Hawaiiana
2496,2248,hawaiiana_s,2,2023-02-27,18:20,6.03,12.06,S,Especial,"jamon, queso, pimiento, tomate",Hawaiiana
2497,2248,cuatro_quesos_l,5,2023-02-05,20:52,9.59,47.95,L,Especial,"pimiento, jamon, aceituna, pepperoni",Cuatro_quesos
2498,2249,mexicana_l,2,2023-02-26,20:43,11.47,22.94,L,Especial,"pimiento, pepperoni, queso, jamon",Mexicana
2499,2249,margarita_l,5,2023-01-16,11:01,5.8,29.0,L,Clásica,"queso, pepperoni, jamon",Margarita
2500,2250,cuatro_quesos_xl,5,2023-02-09,21:02,11.73,58.65,XL,Clásica,"champiñon, pimiento, queso, tomate",Cuatro_quesos
2501,2250,hawaiiana_l,1,2023-01-11,15:25,5.3,5.3,L,Especial,"queso, tomate, jamon, pimiento",Hawaiiana
2502,2251,hawaiiana_m,1,2023-02-23,22:15,9.67,9.67,M,Especial,"aceituna, jamon, pepperoni, pimiento",Hawaiiana
2503,2251,cuatro_quesos_s,2,2023-01-28,18:29,6.65,13.3,S,Clásica,"tomate, queso",Cuatro_quesos
2504,2252,mexicana_xl,1,2023-01-04,13:41,6.89,6.89,XL,Vegetariana,"champiñon, pimiento",Mexicana
2505,2252,mexicana_xl,2,2023-01-20,10:33,10.76,21.52,XL,Clásica,"pepperoni, champiñon, aceituna, tomate",Mexicana
2506,2253,margarita_m,2,2023-01-27,13:11,10.28,20.56,M,Clásica,"pimiento, pepperoni, jamon, tomate, champiñon",Margarita
2507,2253,carbonara_l,1,2023-01-07,11:16,14.94,14.94,L,Clásica,"champiñon, jamon, queso",Carbonara
2508,2254,hawaiiana_m,4,2023-01-19,18:57,11.78,47.12,M,Premium,"queso, pepperoni, aceituna",Hawaiiana
2509,2254,cuatro_quesos_xl,5,2023-01-28,14:13,6.44,32.2,XL,Vegetariana,"aceituna, queso, tomate",Cuatro_quesos
2510,2255,mexicana_xl,2,2023-01-06,18:42,14.39,28.78,XL,Vegetariana,"pepperoni, aceituna, pimiento, champiñon",Mexicana
2511,2255,margarita_s,5,2023-02-09,19:43,9.65,48.25,S,Clásica,"tomate, pimiento, jamon",Margarita
2512,2256,napolitana_xl,1,2023-02-03,15:02,5.6,5.6,XL,Vegetariana,"tomate, pimiento, aceituna, champiñon, pepperoni",Napolitana
2513,2256,margarita_l,3,2023-01-06,20:51,12.1,36.3,L,Clásica,"queso, tomate, jamon, aceituna, champiñon",Margarita
2514,2257,carbonara_s,1,2023-01-08,21:57,5.4,5.4,S,Clásica,"aceituna, jamon, queso",Carbonara
2515,2257,hawaiiana_l,5,2023-01-12,15:16,8.73,43.65,L,Vegetariana,"jamon, champiñon, queso, pepperoni, aceituna",Hawaiiana
2516,2258,carbonara_m,4,2023-01-25,18:06,13.73,54.92,M,Clásica,"pimiento, jamon",Carbonara
2517,2258,cuatro_quesos_s,3,2023-01-06,20:52,14.4,43.2,S,Vegetariana,"champiñon, pimiento",Cuatro_quesos
2518,2259,margarita_s,2,2023-01-27,13:07,10.34,20.68,S,Clásica,"aceituna, champiñon",Margarita
2519,2259,hawaiiana_xl,2,2023-01-06,13:57,12.82,25.64,XL,Clásica,"pimiento, aceituna",Hawaiiana
2520,2260,napolitana_l,3,2023-01-22,16:04,10.22,30.66,L,Premium,"pimiento, tomate, aceituna",Napolitana
2521,2260,hawaiiana_l,5,2023-01-19,19:09,14.97,74.85,L,Vegetariana,"pimiento, queso, aceituna",Hawaiiana
2522,2261,carbonara_s,1,2023-01-12,12:06,10.59,10.59,S,Clásica,"tomate, pepperoni, jamon, pimiento, queso",Carbonara
2523,2261,napolitana_s,2,2023-01-06,20:58,6.78,13.56,S,Vegetariana,"champiñon, jamon, pimiento, queso",Napolitana
2524,2262,hawaiiana_l,3,2023-02-11,15:48,9.02,27.06,L,Especial,"pimiento, pepperoni, jamon, queso, aceituna",Hawaiiana
2525,2262,hawaiiana_m,1,2023-02-25,11:14,6.49,6.49,M,Premium,"tomate, aceituna, queso",Hawaiiana
2526,2263,napolitana_l,1,2023-01-12,10:05,12.96,12.96,L,Premium,"pepperoni, tomate, pimiento, queso, champiñon",Napolitana
2527,2263,cuatro_quesos_xl,5,2023-01-08,19:58,6.0,30.0,XL,Clásica,"pepperoni, champiñon, tomate, queso",Cuatro_quesos
2528,2264,mexicana_xl,5,2023-01-25,11:57,11.77,58.85,XL,Vegetariana,"jamon, pepperoni, tomate, queso, champiñon",Mexicana
2529,2264,cuatro_quesos_xl,5,2023-01-26,13:37,14.11,70.55,XL,Vegetariana,"champiñon, aceituna",Cuatro_quesos
2530,2265,carbonara_xl,3,2023-01-02,15:38,13.53,40.59,XL,Premium,"queso, jamon",Carbonara
2531,2265,mexicana_l,2,2023-01-09,11:14,12.34,24.68,L,Vegetariana,"jamon, pepperoni, pimiento, champiñon, queso",Mexicana
2532,2266,hawaiiana_l,4,2023-02-24,12:57,7.06,28.24,L,Clásica,"champiñon, pepperoni, jamon",Hawaiiana
2533,2266,napolitana_l,2,2023-02-21,13:41,10.51,21.02,L,Especial,"queso, aceituna, tomate, pimiento",Napolitana
2534,2267,cuatro_quesos_m,5,2023-02-28,11:16,7.23,36.15,M,Vegetariana,"champiñon, pepperoni, pimiento, tomate, queso",Cuatro_quesos
2535,2267,mexicana_l,2,2023-01-19,15:37,13.66,27.32,L,Clásica,"pimiento, tomate",Mexicana
2536,2268,cuatro_quesos_m,1,2023-01-07,14:54,9.26,9.26,M,Clásica,"queso, jamon, tomate, aceituna, pimiento",Cuatro_quesos
2537,2268,margarita_s,5,2023-01-06,15:06,12.05,60.25,S,Especial,"pimiento, aceituna",Margarita
2538,2269,margarita_xl,5,2023-01-19,14:46,12.2,61.0,XL,Vegetariana,"champiñon, pepperoni, tomate, queso, pimiento",Margarita
2539,2269,hawaiiana_xl,5,2023-01-30,17:14,6.68,33.4,XL,Clásica,"jamon, pepperoni",Hawaiiana
2540,2270,cuatro_quesos_s,2,2023-01-07,22:30,12.07,24.14,S,Clásica,"queso, jamon, pimiento, aceituna",Cuatro_quesos
2541,2270,napolitana_m,4,2023-02-10,17:24,12.08,48.32,M,Especial,"champiñon, jamon, pimiento, tomate, aceituna",Napolitana
2542,2271,carbonara_l,1,2023-02-16,22:27,11.41,11.41,L,Especial,"queso, aceituna, champiñon, jamon",Carbonara
2543,2271,margarita_s,3,2023-02-25,21:50,12.07,36.21,S,Premium,"aceituna, champiñon",Margarita
2544,2272,carbonara_l,5,2023-01-20,20:10,7.91,39.55,L,Premium,"pimiento, jamon, pepperoni",Carbonara
2545,2272,mexicana_l,1,2023-02-11,19:45,7.78,7.78,L,Vegetariana,"aceituna, tomate, pimiento, pepperoni",Mexicana
2546,2273,margarita_m,4,2023-01-21,12:27,6.42,25.68,M,Vegetariana,"tomate, pepperoni",Margarita
2547,2273,cuatro_quesos_m,3,2023-01-07,20:02,11.54,34.62,M,Especial,"tomate, champiñon, aceituna, pepperoni, queso",Cuatro_quesos
2548,2274,margarita_l,5,2023-02-18,20:21,8.97,44.85,L,Vegetariana,"tomate, aceituna, champiñon",Margarita
2549,2274,cuatro_quesos_xl,3,2023-01-23,17:44,6.85,20.55,XL,Clásica,"queso, jamon",Cuatro_quesos
2550,2275,margarita_xl,1,2023-03-02,19:20,14.46,14.46,XL,Vegetariana,"pepperoni, queso, pimiento, tomate, champiñon",Margarita
2551,2275,mexicana_l,4,2023-01-05,22:09,5.11,20.44,L,Clásica,"tomate, queso, champiñon",Mexicana
2552,2276,hawaiiana_xl,3,2023-01-20,19:53,5.78,17.34,XL,Vegetariana,"jamon, champiñon, tomate",Hawaiiana
2553,2276,cuatro_quesos_xl,5,2023-03-01,12:24,10.52,52.6,XL,Especial,"pimiento, jamon, pepperoni",Cuatro_quesos
2554,2277,margarita_xl,5,2023-01-01,16:57,11.35,56.75,XL,Premium,"pimiento, queso, champiñon",Margarita
2555,2277,hawaiiana_xl,1,2023-02-05,13:45,7.88,7.88,XL,Premium,"queso, champiñon",Hawaiiana
2556,2278,hawaiiana_l,3,2023-01-03,21:44,9.78,29.34,L,Especial,"aceituna, jamon, pepperoni, pimiento, tomate",Hawaiiana
2557,2278,margarita_m,2,2023-01-01,18:00,6.55,13.1,M,Clásica,"pimiento, aceituna, queso, champiñon",Margarita
2558,2279,cuatro_quesos_s,2,2023-02-09,12:32,8.22,16.44,S,Vegetariana,"aceituna, pepperoni, champiñon, jamon",Cuatro_quesos
2559,2279,margarita_m,2,2023-02-26,21:23,7.25,14.5,M,Premium,"queso, champiñon, tomate, jamon",Margarita
2560,2280,margarita_m,5,2023-01-04,14:59,7.47,37.35,M,Vegetariana,"queso, pepperoni, jamon",Margarita
2561,2280,napolitana_xl,5,2023-02-23,18:29,6.81,34.05,XL,Clásica,"jamon, pepperoni, tomate, aceituna",Napolitana
2562,2281,margarita_s,5,2023-01-05,12:39,13.9,69.5,S,Premium,"aceituna, queso, jamon, pimiento",Margarita
2563,2281,carbonara_xl,3,2023-01-23,13:58,11.4,34.2,XL,Premium,"pepperoni, pimiento, champiñon, tomate",Carbonara
2564,2282,carbonara_xl,2,2023-01-06,21:01,5.79,11.58,XL,Especial,"queso, aceituna, pimiento",Carbonara
2565,2282,carbonara_l,4,2023-02-28,14:49,7.8,31.2,L,Clásica,"queso, champiñon, pepperoni",Carbonara
2566,2283,mexicana_xl,5,2023-01-05,17:12,14.67,73.35,XL,Premium,"queso, tomate, pimiento",Mexicana
2567,2283,carbonara_xl,4,2023-02-17,22:39,9.42,37.68,XL,Vegetariana,"aceituna, queso, pimiento",Carbonara
2568,2284,napolitana_l,4,2023-02-01,22:21,8.07,32.28,L,Vegetariana,"aceituna, tomate, jamon",Napolitana
2569,2284,mexicana_m,3,2023-01-05,10:09,7.98,23.94,M,Vegetariana,"pepperoni, jamon, tomate, aceituna",Mexicana
2570,2285,cuatro_quesos_xl,3,2023-02-22,22:08,8.64,25.92,XL,Vegetariana,"tomate, pepperoni",Cuatro_quesos
2571,2285,hawaiiana_xl,2,2023-02-25,12:16,10.86,21.72,XL,Vegetariana,"tomate, aceituna, pimiento, jamon, pepperoni",Hawaiiana
2572,2286,carbonara_l,1,2023-02-18,20:16,9.24,9.24,L,Vegetariana,"champiñon, pepperoni, aceituna, tomate, jamon",Carbonara
2573,2286,mexicana_l,4,2023-01-24,10:13,12.15,48.6,L,Clásica,"jamon, tomate, pimiento, aceituna, queso",Mexicana
2574,2287,margarita_l,4,2023-02-03,10:01,8.35,33.4,L,Clásica,"jamon, aceituna, tomate, champiñon, queso",Margarita
2575,2287,cuatro_quesos_xl,5,2023-01-23,14:35,5.19,25.95,XL,Vegetariana,"champiñon, tomate, pimiento, queso, pepperoni",Cuatro_quesos
2576,2288,mexicana_xl,1,2023-01-24,13:23,13.04,13.04,XL,Especial,"jamon, champiñon",Mexicana
2577,2288,cuatro_quesos_l,1,2023-01-19,14:14,10.19,10.19,L,Premium,"jamon, pimiento, queso",Cuatro_quesos
2578,2289,mexicana_s,4,2023-01-03,22:46,14.86,59.44,S,Premium,"tomate, champiñon, jamon",Mexicana
2579,2289,hawaiiana_l,5,2023-02-03,16:49,7.48,37.4,L,Clásica,"tomate, aceituna, pepperoni, pimiento, jamon",Hawaiiana
2580,2290,carbonara_s,4,2023-01-07,17:13,12.96,51.84,S,Especial,"tomate, aceituna, champiñon, jamon, pimiento",Carbonara
2581,2290,mexicana_l,1,2023-01-14,16:48,6.27,6.27,L,Especial,"queso, aceituna, pepperoni, tomate",Mexicana
2582,2291,margarita_m,2,2023-02-14,10:37,12.46,24.92,M,Especial,"tomate, aceituna, queso, pimiento, pepperoni",Margarita
2583,2291,napolitana_l,5,2023-03-02,14:37,6.34,31.7,L,Premium,"pepperoni, champiñon, aceituna, pimiento, jamon",Napolitana
2584,2292,cuatro_quesos_s,5,2023-01-09,18:52,11.32,56.6,S,Premium,"pepperoni, pimiento, tomate, queso, jamon",Cuatro_quesos
2585,2292,napolitana_s,5,2023-02-17,11:03,11.78,58.9,S,Especial,"champiñon, jamon, queso, aceituna",Napolitana
2586,2293,carbonara_m,2,2023-02-14,14:46,5.84,11.68,M,Clásica,"jamon, tomate, aceituna, queso",Carbonara
2587,2293,mexicana_l,1,2023-01-06,15:13,11.68,11.68,L,Premium,"aceituna, champiñon, queso, pimiento, pepperoni",Mexicana
2588,2294,mexicana_m,4,2023-02-09,11:33,8.98,35.92,M,Premium,"champiñon, pepperoni, queso, pimiento, jamon",Mexicana
2589,2294,mexicana_xl,1,2023-02-22,21:34,9.23,9.23,XL,Clásica,"pimiento, champiñon, aceituna, tomate, jamon",Mexicana
2590,2295,mexicana_l,1,2023-01-04,10:27,14.63,14.63,L,Especial,"tomate, jamon",Mexicana
2591,2295,margarita_m,3,2023-01-25,18:51,8.41,25.23,M,Premium,"pimiento, jamon",Margarita
2592,2296,cuatro_quesos_xl,4,2023-01-17,15:09,9.16,36.64,XL,Clásica,"pimiento, aceituna, champiñon, queso, jamon",Cuatro_quesos
2593,2296,napolitana_s,1,2023-01-12,12:11,13.6,13.6,S,Vegetariana,"aceituna, queso, champiñon",Napolitana
2594,2297,hawaiiana_m,3,2023-01-29,10:08,5.89,17.67,M,Premium,"champiñon, queso, aceituna",Hawaiiana
2595,2297,carbonara_m,5,2023-01-12,10:07,11.04,55.2,M,Vegetariana,"queso, pimiento",Carbonara
2596,2298,hawaiiana_l,1,2023-01-10,11:34,12.49,12.49,L,Especial,"champiñon, tomate",Hawaiiana
2597,2298,mexicana_m,2,2023-02-26,18:34,7.97,15.94,M,Especial,"queso, aceituna, champiñon, jamon, tomate",Mexicana
2598,2299,cuatro_quesos_m,5,2023-01-06,17:44,9.56,47.8,M,Premium,"jamon, pimiento, aceituna",Cuatro_quesos
2599,2299,margarita_s,2,2023-02-18,20:42,14.42,28.84,S,Vegetariana,"jamon, queso, aceituna",Margarita
2600,2300,hawaiiana_s,2,2023-01-09,14:32,12.83,25.66,S,Clásica,"jamon, pimiento, aceituna, queso",Hawaiiana
2601,2300,mexicana_l,1,2023-02-19,10:49,10.5,10.5,L,Premium,"pimiento, champiñon, queso, pepperoni, jamon",Mexicana
2602,2301,hawaiiana_s,5,2023-02-03,13:22,13.37,66.85,S,Clásica,"tomate, jamon",Hawaiiana
2603,2301,mexicana_s,2,2023-01-20,10:53,6.92,13.84,S,Vegetariana,"pepperoni, champiñon, tomate, aceituna",Mexicana
2604,2302,margarita_xl,2,2023-01-12,20:10,10.75,21.5,XL,Especial,"queso, aceituna, pimiento",Margarita
2605,2302,hawaiiana_l,1,2023-02-05,14:55,7.2,7.2,L,Clásica,"champiñon, queso, tomate",Hawaiiana
2606,2303,mexicana_xl,5,2023-01-03,20:24,13.78,68.9,XL,Especial,"aceituna, pepperoni, tomate, pimiento, queso",Mexicana
2607,2303,cuatro_quesos_l,2,2023-02-22,21:14,9.06,18.12,L,Especial,"tomate, aceituna, champiñon, pepperoni",Cuatro_quesos
2608,2304,hawaiiana_m,4,2023-01-19,15:34,9.88,39.52,M,Vegetariana,"jamon, pimiento, aceituna, tomate",Hawaiiana
2609,2304,napolitana_m,2,2023-02-04,22:50,14.2,28.4,M,Especial,"pimiento, queso",Napolitana
2610,2305,mexicana_s,5,2023-01-26,14:07,6.8,34.0,S,Vegetariana,"tomate, pimiento, jamon, aceituna",Mexicana
2611,2305,mexicana_m,5,2023-02-11,18:56,6.21,31.05,M,Premium,"jamon, tomate, queso",Mexicana
2612,2306,margarita_xl,1,2023-02-07,20:56,8.34,8.34,XL,Especial,"tomate, champiñon, pepperoni",Margarita
2613,2306,mexicana_l,1,2023-01-12,13:48,6.6,6.6,L,Vegetariana,"queso, pimiento, tomate, jamon, champiñon",Mexicana
2614,2307,hawaiiana_xl,1,2023-02-23,10:03,5.41,5.41,XL,Clásica,"queso, champiñon, pepperoni, pimiento",Hawaiiana
2615,2307,carbonara_m,2,2023-02-01,12:54,10.49,20.98,M,Vegetariana,"jamon, pimiento, tomate, champiñon",Carbonara
2616,2308,margarita_xl,1,2023-02-20,21:49,5.15,5.15,XL,Vegetariana,"aceituna, pimiento",Margarita
2617,2308,margarita_l,1,2023-01-20,22:21,6.05,6.05,L,Premium,"pepperoni, tomate",Margarita
2618,2309,carbonara_m,5,2023-01-29,17:37,6.5,32.5,M,Premium,"aceituna, pimiento, pepperoni, queso",Carbonara
2619,2309,hawaiiana_s,3,2023-01-27,20:27,10.04,30.12,S,Premium,"pimiento, pepperoni, aceituna, queso",Hawaiiana
2620,2310,mexicana_s,5,2023-02-18,11:38,5.93,29.65,S,Clásica,"aceituna, pimiento, tomate, champiñon, pepperoni",Mexicana
2621,2310,napolitana_xl,2,2023-01-06,16:36,9.48,18.96,XL,Especial,"pepperoni, pimiento, aceituna, tomate, queso",Napolitana
2622,2311,margarita_m,1,2023-02-14,22:07,10.81,10.81,M,Clásica,"tomate, aceituna, pepperoni, queso, champiñon",Margarita
2623,2311,margarita_xl,5,2023-02-19,14:36,5.55,27.75,XL,Premium,"champiñon, tomate, pimiento",Margarita
2624,2312,napolitana_l,5,2023-02-06,14:00,12.6,63.0,L,Especial,"champiñon, aceituna, tomate",Napolitana
2625,2312,carbonara_m,1,2023-01-11,21:27,5.34,5.34,M,Vegetariana,"jamon, aceituna, queso, tomate",Carbonara
2626,2313,carbonara_m,2,2023-01-27,21:27,14.99,29.98,M,Especial,"tomate, champiñon, jamon, pimiento, pepperoni",Carbonara
2627,2313,margarita_l,5,2023-02-20,11:24,14.2,71.0,L,Especial,"tomate, aceituna",Margarita
2628,2314,cuatro_quesos_s,2,2023-02-05,19:52,5.95,11.9,S,Especial,"pepperoni, pimiento, jamon, queso, champiñon",Cuatro_quesos
2629,2314,mexicana_m,2,2023-01-19,21:31,12.77,25.54,M,Premium,"pepperoni, tomate, pimiento, champiñon",Mexicana
2630,2315,cuatro_quesos_s,4,2023-01-20,11:47,9.68,38.72,S,Vegetariana,"jamon, pepperoni, pimiento, champiñon, queso",Cuatro_quesos
2631,2315,margarita_l,2,2023-01-04,10:17,14.56,29.12,L,Especial,"pepperoni, queso, champiñon, jamon",Margarita
2632,2316,cuatro_quesos_xl,2,2023-01-10,13:32,7.68,15.36,XL,Especial,"tomate, champiñon, queso",Cuatro_quesos
2633,2316,carbonara_xl,1,2023-02-24,11:28,11.48,11.48,XL,Premium,"aceituna, pepperoni, champiñon",Carbonara
2634,2317,hawaiiana_s,3,2023-01-20,22:06,14.86,44.58,S,Especial,"pimiento, queso",Hawaiiana
2635,2317,margarita_xl,4,2023-02-11,21:01,6.98,27.92,XL,Premium,"jamon, aceituna, pepperoni",Margarita
2636,2318,hawaiiana_xl,4,2023-01-18,20:49,6.99,27.96,XL,Premium,"pepperoni, pimiento, champiñon, tomate",Hawaiiana
2637,2318,carbonara_l,2,2023-02-25,21:09,8.12,16.24,L,Vegetariana,"pimiento, pepperoni",Carbonara
2638,2319,carbonara_s,4,2023-02-27,11:14,12.7,50.8,S,Vegetariana,"queso, tomate, aceituna, champiñon, jamon",Carbonara
2639,2319,mexicana_l,1,2023-02-23,16:28,6.45,6.45,L,Clásica,"tomate, pimiento, queso",Mexicana
2640,2320,hawaiiana_l,5,2023-02-15,14:54,11.54,57.7,L,Premium,"pepperoni, champiñon, queso",Hawaiiana
2641,2320,cuatro_quesos_m,1,2023-01-09,17:59,10.54,10.54,M,Premium,"pimiento, tomate",Cuatro_quesos
2642,2321,napolitana_s,4,2023-01-22,14:09,6.41,25.64,S,Vegetariana,"tomate, champiñon, pimiento",Napolitana
2643,2321,cuatro_quesos_xl,3,2023-01-12,15:01,7.62,22.86,XL,Especial,"champiñon, pepperoni, queso",Cuatro_quesos
2644,2322,hawaiiana_l,1,2023-02-07,19:06,10.81,10.81,L,Clásica,"queso, pimiento, aceituna, tomate, pepperoni",Hawaiiana
2645,2322,cuatro_quesos_s,1,2023-02-12,17:46,6.14,6.14,S,Vegetariana,"jamon, aceituna, queso, tomate, champiñon",Cuatro_quesos
2646,2323,mexicana_s,3,2023-01-04,17:09,9.31,27.93,S,Especial,"queso, pepperoni, champiñon",Mexicana
2647,2323,mexicana_s,2,2023-01-18,11:28,8.25,16.5,S,Premium,"champiñon, jamon, aceituna",Mexicana
2648,2324,carbonara_xl,4,2023-02-19,22:37,9.84,39.36,XL,Clásica,"tomate, aceituna, pimiento, champiñon, jamon",Carbonara
2649,2324,margarita_s,4,2023-02-22,13:56,9.74,38.96,S,Especial,"pepperoni, queso, tomate, champiñon",Margarita
2650,2325,cuatro_quesos_s,3,2023-01-20,13:24,5.29,15.87,S,Clásica,"pepperoni, queso, tomate, aceituna, pimiento",Cuatro_quesos
2651,2325,margarita_l,2,2023-02-01,19:31,8.88,17.76,L,Especial,"jamon, aceituna, champiñon, pimiento, pepperoni",Margarita
2652,2326,carbonara_xl,4,2023-02-20,17:51,12.59,50.36,XL,Clásica,"jamon, queso",Carbonara
2653,2326,cuatro_quesos_m,5,2023-02-20,13:54,6.88,34.4,M,Vegetariana,"pepperoni, pimiento, tomate",Cuatro_quesos
2654,2327,margarita_l,1,2023-01-21,19:47,5.74,5.74,L,Especial,"queso, pimiento",Margarita
2655,2327,mexicana_l,2,2023-01-20,13:58,9.95,19.9,L,Clásica,"jamon, pimiento",Mexicana
2656,2328,carbonara_xl,5,2023-02-03,16:31,14.9,74.5,XL,Vegetariana,"tomate, jamon",Carbonara
2657,2328,hawaiiana_s,4,2023-03-02,14:16,11.98,47.92,S,Clásica,"champiñon, pimiento",Hawaiiana
2658,2329,mexicana_l,2,2023-02-12,12:16,14.3,28.6,L,Vegetariana,"pepperoni, aceituna",Mexicana
2659,2329,carbonara_m,1,2023-01-15,22:55,10.94,10.94,M,Vegetariana,"jamon, aceituna, pimiento",Carbonara
2660,2330,cuatro_quesos_m,5,2023-01-20,13:01,5.64,28.2,M,Especial,"aceituna, champiñon, pepperoni, tomate, queso",Cuatro_quesos
2661,2330,cuatro_quesos_l,2,2023-02-12,22:28,5.57,11.14,L,Especial,"tomate, champiñon, jamon, pimiento",Cuatro_quesos
2662,2331,cuatro_quesos_s,3,2023-03-01,16:23,10.92,32.76,S,Clásica,"tomate, jamon",Cuatro_quesos
2663,2331,carbonara_l,5,2023-01-05,17:34,6.78,33.9,L,Premium,"pepperoni, queso",Carbonara
2664,2332,carbonara_m,2,2023-01-09,10:39,13.91,27.82,M,Clásica,"queso, pepperoni, jamon",Carbonara
2665,2332,napolitana_s,5,2023-02-06,17:55,5.19,25.95,S,Clásica,"pepperoni, pimiento, champiñon, queso, jamon",Napolitana
2666,2333,hawaiiana_s,4,2023-02-16,13:11,11.44,45.76,S,Especial,"pimiento, jamon, pepperoni, champiñon, queso",Hawaiiana
2667,2333,mexicana_m,3,2023-02-01,18:43,10.33,30.99,M,Vegetariana,"pimiento, pepperoni, queso",Mexicana
2668,2334,margarita_s,4,2023-02-17,14:22,14.7,58.8,S,Especial,"jamon, champiñon, tomate",Margarita
2669,2334,margarita_l,1,2023-02-04,14:05,12.02,12.02,L,Vegetariana,"pimiento, jamon",Margarita
2670,2335,cuatro_quesos_xl,2,2023-01-18,14:01,11.59,23.18,XL,Clásica,"champiñon, tomate, pimiento",Cuatro_quesos
2671,2335,napolitana_m,4,2023-01-26,22:08,7.59,30.36,M,Clásica,"aceituna, jamon",Napolitana
2672,2336,napolitana_l,3,2023-01-27,18:28,7.85,23.55,L,Especial,"pepperoni, champiñon, queso, aceituna",Napolitana
2673,2336,cuatro_quesos_l,1,2023-02-28,18:41,5.39,5.39,L,Premium,"pepperoni, pimiento, jamon, tomate, aceituna",Cuatro_quesos
2674,2337,cuatro_quesos_l,5,2023-01-10,12:32,6.39,31.95,L,Vegetariana,"queso, tomate, jamon, aceituna",Cuatro_quesos
2675,2337,carbonara_s,1,2023-02-04,18:19,12.1,12.1,S,Clásica,"queso, jamon, aceituna",Carbonara
2676,2338,hawaiiana_l,1,2023-01-15,13:48,7.61,7.61,L,Especial,"jamon, tomate, pimiento",Hawaiiana
2677,2338,cuatro_quesos_xl,4,2023-01-09,12:06,5.76,23.04,XL,Vegetariana,"pepperoni, queso, pimiento, champiñon",Cuatro_quesos
2678,2339,margarita_l,2,2023-01-25,13:54,6.9,13.8,L,Clásica,"pepperoni, champiñon, jamon, aceituna",Margarita
2679,2339,carbonara_m,4,2023-02-08,18:11,11.0,44.0,M,Vegetariana,"tomate, pimiento, queso, aceituna",Carbonara
2680,2340,napolitana_s,1,2023-01-31,16:59,9.56,9.56,S,Vegetariana,"queso, jamon, champiñon, tomate, pimiento",Napolitana
2681,2340,cuatro_quesos_xl,3,2023-01-16,17:34,8.46,25.38,XL,Especial,"queso, tomate, pepperoni",Cuatro_quesos
2682,2341,margarita_s,3,2023-01-20,12:59,6.88,20.64,S,Vegetariana,"queso, jamon, champiñon, aceituna, pimiento",Margarita
2683,2341,mexicana_l,5,2023-01-02,19:01,8.44,42.2,L,Vegetariana,"champiñon, pimiento",Mexicana
2684,2342,hawaiiana_l,4,2023-01-17,14:48,5.5,22.0,L,Clásica,"pimiento, tomate",Hawaiiana
2685,2342,mexicana_m,2,2023-01-29,12:01,5.16,10.32,M,Premium,"champiñon, pimiento",Mexicana
2686,2343,mexicana_m,4,2023-02-22,14:53,14.12,56.48,M,Vegetariana,"pepperoni, aceituna, jamon, pimiento, queso",Mexicana
2687,2343,margarita_xl,4,2023-02-06,22:03,11.5,46.0,XL,Premium,"queso, jamon, champiñon, tomate",Margarita
2688,2344,napolitana_s,1,2023-02-19,16:41,9.59,9.59,S,Especial,"pepperoni, jamon, queso, pimiento",Napolitana
2689,2344,mexicana_s,4,2023-01-18,16:36,10.33,41.32,S,Premium,"jamon, tomate, aceituna",Mexicana
2690,2345,margarita_xl,1,2023-01-23,19:22,11.6,11.6,XL,Premium,"aceituna, tomate",Margarita
2691,2345,napolitana_m,3,2023-02-11,19:28,8.63,25.89,M,Premium,"champiñon, queso, aceituna, tomate",Napolitana
